periodode;periodoate;cod_interaguas;tipo_rede;UGRHI;codigo_ponto;status_ponto;data_coleta;hora_coleta;parametro;sinal;valor;unidade;tipo_parametro;sistema_hidrico;tipo_sistema_hidrico;classe;Municipio;uf;inicio_operacao;fim_operacao;Latitude;Longitude;Altitude;Localizacao;Captacao
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;11/08/1988;09:15;Fósforo Total;;2.65;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;13/10/1988;10:35;Fósforo Total;;1.75;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;12/12/1988;09:45;Fósforo Total;;1.3;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;13/02/1989;09:30;Fósforo Total;;1.28;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;05/04/1989;09:20;Fósforo Total;;0.55;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;05/06/1989;09:30;Fósforo Total;;1.8;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;02/08/1989;09:30;Fósforo Total;;0.5;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;05/10/1989;09:20;Fósforo Total;;0.375;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;06/12/1989;09:30;Fósforo Total;;2.6;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;03/01/1990;08:50;Fósforo Total;;0.175;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;05/03/1990;09:20;Fósforo Total;;0.68;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;03/05/1990;08:50;Fósforo Total;;0.4;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;04/07/1990;09:20;Fósforo Total;;3.5;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;10/09/1990;09:20;Fósforo Total;;0.445;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;07/11/1990;10:00;Fósforo Total;;1.9;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;03/01/1991;09:25;Fósforo Total;;2.05;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;06/03/1991;10:10;Fósforo Total;;0.155;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;06/05/1991;08:50;Fósforo Total;;0.44;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;03/07/1991;09:20;Fósforo Total;;1.5;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;09/09/1991;09:30;Fósforo Total;;1.05;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;06/11/1991;09:20;Fósforo Total;;1.55;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;06/01/1992;09:10;Fósforo Total;;0.525;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;11/03/1992;09:30;Fósforo Total;;0.36;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;03/06/1992;09:40;Fósforo Total;;2.1;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;06/07/1992;09:30;Fósforo Total;;2.9;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;03/09/1992;09:30;Fósforo Total;;0.125;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;03/11/1992;09:30;Fósforo Total;;1.25;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;07/01/1993;09:30;Fósforo Total;;1;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;01/03/1993;09:30;Fósforo Total;;0.3;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;03/05/1993;08:40;Fósforo Total;;0.255;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;05/07/1993;10:40;Fósforo Total;;1.1;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;01/09/1993;10:00;Fósforo Total;;1.1;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;08/11/1993;09:55;Fósforo Total;;1.22;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;05/01/1994;09:50;Fósforo Total;;4.4;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;15/03/1994;09:30;Fósforo Total;;2;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;02/05/1994;09:35;Fósforo Total;;1.8;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;12/07/1994;11:20;Fósforo Total;;3.5;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;05/09/1994;09:40;Fósforo Total;;6;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;16/11/1994;09:45;Fósforo Total;;3.3;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;19/01/1995;09:20;Fósforo Total;;2.4;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;09/02/1995;09:45;Fósforo Total;;2;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;07/03/1995;10:00;Fósforo Total;;1.38;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;23/05/1995;09:25;Fósforo Total;;0.975;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;11/07/1995;09:40;Fósforo Total;;0.304;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;12/09/1995;09:15;Fósforo Total;;2.41;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;03/10/1995;11:30;Fósforo Total;;2.5;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;07/11/1995;09:35;Fósforo Total;;1.25;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;30/01/1996;12:15;Fósforo Total;;0.45;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;25/03/1996;09:55;Fósforo Total;;0.5;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;28/05/1996;11:50;Fósforo Total;;1.96;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;25/07/1996;09:50;Fósforo Total;;2.2;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;26/09/1996;10:00;Fósforo Total;;1.7;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;26/11/1996;10:10;Fósforo Total;;1.9;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;01/01/1997;12:00;Fósforo Total;;0.2;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;01/03/1997;12:00;Fósforo Total;;0.6;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;01/04/1997;12:00;Fósforo Total;;9.8;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;01/05/1997;12:00;Fósforo Total;;1.9;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;01/06/1997;12:00;Fósforo Total;;0.75;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;01/07/1997;12:00;Fósforo Total;;1.75;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;01/08/1997;12:00;Fósforo Total;;1;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;01/09/1997;12:00;Fósforo Total;;0.5;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;01/10/1997;12:00;Fósforo Total;;0.62;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;01/11/1997;12:00;Fósforo Total;;2.2;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;01/12/1997;12:00;Fósforo Total;;1.2;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;05/01/1998;10:45;Fósforo Total;;1.44;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;28/02/1998;10:20;Fósforo Total;;1.35;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;02/03/1998;11:40;Fósforo Total;;0.74;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;13/05/1998;10:15;Fósforo Total;;2;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;15/07/1998;12:00;Fósforo Total;;4.05;mg/L;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N
